4.935036816275e-08	1.250351710020e+02
4.945036892420e-08	1.241230182090e+02
4.955036968565e-08	1.232125414740e+02
4.965037044710e-08	1.223037581390e+02
4.975037120855e-08	1.213966858020e+02
4.985037197000e-08	1.204913423160e+02
4.995037273145e-08	1.195877457770e+02
5.005037349290e-08	1.186859145300e+02
5.015037425435e-08	1.177858671550e+02
5.025037501580e-08	1.168876224630e+02
5.035037577725e-08	1.159911994950e+02
5.045037653870e-08	1.150966175150e+02
5.055037730015e-08	1.142038960040e+02
5.065037806160e-08	1.133130546570e+02
5.075037882304e-08	1.124241133830e+02
5.085037958449e-08	1.115370922950e+02
5.095038034594e-08	1.106520117120e+02
5.105038110739e-08	1.097688921450e+02
5.115038186884e-08	1.088877543100e+02
5.125038263029e-08	1.080086191120e+02
5.135038339174e-08	1.071315076420e+02
5.145038415319e-08	1.062564411800e+02
5.155038491464e-08	1.053834412360e+02
5.165038567609e-08	1.045125294720e+02
5.175038643754e-08	1.036437277640e+02
5.185038719899e-08	1.027770581750e+02
5.195038796044e-08	1.019125429330e+02
5.205038872189e-08	1.010502044430e+02
5.215038948334e-08	1.001900652600e+02
5.225039024478e-08	9.933214810500e+01
5.235039100623e-08	9.847647584700e+01
5.245039176768e-08	9.762307151600e+01
5.255039252913e-08	9.677195828900e+01
5.265039329058e-08	9.592315950000e+01
5.275039405203e-08	9.507669862900e+01
5.285039481348e-08	9.423259930700e+01
5.295039557493e-08	9.339088531900e+01
5.305039633638e-08	9.255158059900e+01
5.315039709783e-08	9.171470923200e+01
5.325039785928e-08	9.088029544700e+01
5.335039862073e-08	9.004836362300e+01
5.345039938218e-08	8.921893828400e+01
5.355040014363e-08	8.839204410600e+01
5.365040090508e-08	8.756770590800e+01
5.375040166652e-08	8.674594865800e+01
5.385040242797e-08	8.592679746700e+01
5.395040318942e-08	8.511027759200e+01
5.405040395087e-08	8.429641443800e+01
5.415040471232e-08	8.348523355100e+01
5.425040547377e-08	8.267676062100e+01
5.435040623522e-08	8.187102148800e+01
5.445040699667e-08	8.106804213000e+01
5.455040775812e-08	8.026784867100e+01
5.465040851957e-08	7.947046737900e+01
5.475040928102e-08	7.867592466400e+01
5.485041004247e-08	7.788424708600e+01
5.495041080392e-08	7.709546134300e+01
5.505041156537e-08	7.630959428200e+01
5.515041232682e-08	7.552667288700e+01
5.525041308826e-08	7.474672429400e+01
5.535041384971e-08	7.396977577900e+01
5.545041461116e-08	7.319585476600e+01
5.555041537261e-08	7.242498882600e+01
5.565041613406e-08	7.165720567500e+01
5.575041689551e-08	7.089253317300e+01
5.585041765696e-08	7.013099933300e+01
5.595041841841e-08	6.937263231200e+01
5.605041917986e-08	6.861746041800e+01
5.615041994131e-08	6.786551210700e+01
5.625042070276e-08	6.711681598900e+01
5.635042146421e-08	6.637140082400e+01
5.645042222566e-08	6.562929552000e+01
5.655042298711e-08	6.489052917000e+01
5.665042374856e-08	6.415513096100e+01
5.675042451000e-08	6.342313028200e+01
5.685042527145e-08	6.269455666400e+01
5.695042603290e-08	6.196943980300e+01
5.705042679435e-08	6.124780955500e+01
5.715042755580e-08	6.052969593300e+01
5.725042831725e-08	5.981512911800e+01
5.735042907870e-08	5.910413945500e+01
5.745042984015e-08	5.839675745700e+01
5.755043060160e-08	5.769301380200e+01
5.765043136305e-08	5.699293934400e+01
5.775043212450e-08	5.629656510500e+01
5.785043288595e-08	5.560392228500e+01
5.795043364740e-08	5.491504226200e+01
5.805043440885e-08	5.422995659100e+01
5.815043517030e-08	5.354869700900e+01
5.825043593174e-08	5.287129544200e+01
5.835043669319e-08	5.219778400100e+01
5.845043745464e-08	5.152819498400e+01
5.855043821609e-08	5.086256088700e+01
5.865043897754e-08	5.020091440500e+01
5.875043973899e-08	4.954328842400e+01
5.885044050044e-08	4.888971604000e+01
5.895044126189e-08	4.824023055300e+01
5.905044202334e-08	4.759486547800e+01
5.915044278479e-08	4.695365454100e+01
5.925044354624e-08	4.631663168500e+01
5.935044430769e-08	4.568383108400e+01
5.945044506914e-08	4.505528713300e+01
5.955044583059e-08	4.443103446200e+01
5.965044659204e-08	4.381110794400e+01
5.975044735348e-08	4.319554269000e+01
5.985044811493e-08	4.258437406300e+01
5.995044887638e-08	4.197763768000e+01
6.005044963783e-08	4.137536942700e+01
6.015045039928e-08	4.077760545000e+01
6.025045116073e-08	4.018438218100e+01
6.035045192218e-08	3.959573633000e+01
6.045045268363e-08	3.901170490400e+01
6.055045344508e-08	3.843232520900e+01
6.065045420653e-08	3.785763486000e+01
6.075045496798e-08	3.728767179700e+01
6.085045572943e-08	3.672247429100e+01
6.095045649088e-08	3.616208095700e+01
6.105045725233e-08	3.560653076100e+01
